ID,GlideNumber,Country,multi_country,long,lat,Area,Year,Validation,Dead,Displaced,categorised_reason,Severity
288,0,USA,no,-111.949,33.0264,2609.29,1989,News,5,0,Heavy Rain,1.0
295,0,USA,no,-91.3226,32.5555,100390.64,1989,News,1,0,Heavy Rain,1.0
292,0,USA,no,-82.0067,39.8812,2594.47,1989,News,15,0,Heavy Rain,1.0
293,0,YEMEN,no,49.9988,15.9819,58565.18,1989,News,53,80000,Heavy Rain,1.0
294,0,USA,no,-95.0101,38.3888,10933.94,1989,News,3,0,Heavy Rain,1.0
298,0,USA,no,-120.672,43.819,154568.76,1989,News,45,306000,Heavy Rain,2.0
301,0,USA,no,-95.4192,31.6443,185647.99,1989,News,6,400,Heavy Rain,1.0
372,0,USA,no,-94.5385,29.5712,6299.03,1989,News,2,0,Tropical Cyclone,1.0
302,0,USA,no,-73.1368,44.2546,8896.71,1989,News,151,336000,Tropical Cyclone,1.0
304,0,USA,no,-93.4054,37.2492,320834.55,1989,News,270,175000,Heavy Rain,1.0
308,0,BRAZIL,no,-38.1522,-7.19221,2734939.69,1989,News,0,0,Heavy Rain,1.0
310,0,BRAZIL,no,-43.4738,-22.5905,7980.02,1989,News,9,0,Heavy Rain,1.0
311,0,CHILE,no,-70.6563,-33.4482,10675.38,1989,News,0,0,Heavy Rain,1.0
312,0,BRAZIL,no,-36.6973,-9.65778,27545.85,1989,News,33,410000,Heavy Rain,2.0
313,0,PERU,no,-80.5262,-5.5536,21796.2,1989,News,0,0,Heavy Rain,1.0
315,0,VENEZUELA,no,-66.5226,10.5147,1585.88,1989,News,0,0,Heavy Rain,1.0
316,0,BANGLADESH,no,90.9326,23.5967,33665.94,1989,News,2,20000,Heavy Rain,1.0
319,0,CHINA,no,114.154,22.268,1005.64,1989,News,1377,0,Heavy Rain,1.0
320,0,CHINA,no,111.727,27.5095,178424.68,1989,News,18,22400,Heavy Rain,1.0
321,0,CHINA,no,104.284,30.7561,321489.7,1989,News,814,0,Heavy Rain,1.0
322,0,CHINA,no,108.437,23.2505,19169.5,1989,News,50,410000,Heavy Rain,1.0
324,0,CHINA,no,106.757,39.1329,207057.18,1989,News,50,48000,Heavy Rain,1.0
326,0,CHINA,no,101.941,36.391,8440.7,1989,News,107,1413,Heavy Rain,1.0
327,0,CHINA,no,116.927,32.3978,7716.69,1989,News,3,0,Heavy Rain,1.0
328,0,CHINA,no,120.795,31.0772,85600.47,1989,News,0,0,Tropical Cyclone,1.0
329,0,CHINA,no,133.028,45.8679,12533.33,1989,News,24,16000,Heavy Rain,1.0
330,0,INDIA,no,76.4736,15.1816,905209.24,1989,News,780,0,Heavy Rain,1.0
332,0,BANGLADESH,no,91.6662,24.5345,4688.38,1989,News,1,0,Heavy Rain,1.0
331,0,CHINA,no,126.474,43.5586,192272.12,1989,News,63,0,Heavy Rain,1.0
334,0,INDIA,no,92.8291,24.8678,112816.35,1989,News,31,32000,Heavy Rain,2.0
335,0,NEPAL,no,85.1261,27.8004,91479.4,1989,News,29,900,Heavy Rain,1.0
336,0,CHINA,no,107.277,30.2798,70236.67,1989,News,3000,0,Heavy Rain,1.0
338,0,SRI LANKA,no,81.3231,7.71597,8033.38,1989,News,160,0,Heavy Rain,1.0
333,0,SOUTH KOREA,no,127.23,37.5052,5881.9,1989,News,131,1200000,Tropical Cyclone,1.0
339,0,CHINA,no,119.575,27.3487,215082.72,1989,News,104,20000,Tropical Cyclone,1.0
340,0,SOUTH KOREA,no,128.994,35.2449,1067.67,1989,News,21,40000,Tropical Cyclone,1.0
341,0,FIJI,no,178.083,-17.9568,5952.09,1989,News,15,0,Heavy Rain,1.0
342,0,INDONESIA,no,106.969,-6.18356,3532.47,1989,News,8,0,Heavy Rain,1.0
343,0,VIETNAM,no,105.256,19.952,10734.12,1989,News,102,369200,Tropical Cyclone,1.0
344,0,NAMIBIA,no,17.4379,-26.9397,117989.21,1989,News,2,0,Heavy Rain,1.0
347,0,USA,no,-87.1388,37.1913,54973.9,1989,News,0,0,Heavy Rain,1.0
345,0,BANGLADESH,no,91.5698,24.6208,9525.39,1989,News,200,600000,Heavy Rain,1.0
349,0,BERMUDA,no,-64.7489,32.3152,53.2858,1989,News,0,60,Tropical Cyclone,1.0
350,0,BURUNDI,no,29.4075,-3.48207,1331.75,1989,News,0,0,Tropical Cyclone,1.0
351,0,INDONESIA,no,101.905,0.654819,98706.2,1989,News,0,0,Heavy Rain,1.0
352,0,PHILIPPINES,no,125.207,11.8096,20682.86,1989,News,112,0,Heavy Rain,1.0
353,0,IRAN,no,61.1056,30.9519,15984.91,1989,News,0,300000,Heavy Rain,1.0
354,0,DJIBOUTI,no,42.7015,11.6618,11889.5,1989,News,0,0,Heavy Rain,1.0
355,0,IRAN,no,45.5551,37.5488,56831.87,1989,News,1,0,Heavy Rain,1.0
356,0,IRAN,no,58.8318,27.923,96594.98,1989,News,6,0,Heavy Rain,1.0
357,0,JAPAN,no,139.821,35.6705,31703.96,1989,News,5,6400,Heavy Rain,1.0
358,0,GHANA,no,-0.782037,9.4963,15897.07,1989,News,2,400,Heavy Rain,1.0
359,0,JAPAN,no,130.676,32.7453,10377.08,1989,News,7,18000,Heavy Rain,1.0
361,0,MALAWI,no,34.6858,-15.1862,35413.92,1989,News,2,0,Heavy Rain,1.0
362,0,MEXICO,no,-93.7688,17.9191,249826.1,1989,News,22,21063,Tropical Cyclone,1.0
363,0,NEPAL,no,87.4462,27.1419,15795.82,1989,News,59,3000,Heavy Rain,1.0
275,0,NEW CALEDONIA,no,165.503,-21.2427,18853.46,1989,News,196,532000,Tropical Cyclone,1.0
367,0,OMAN,no,56.1825,19.2399,72162.2,1989,News,2,0,Heavy Rain,1.0
368,0,PAKISTAN,no,68.9544,26.1618,129476.87,1989,News,7,0,Tropical Cyclone,1.0
370,0,PHILIPPINES,no,121.057,14.6484,1321.63,1989,News,2,0,Heavy Rain,1.0
371,0,PHILIPPINES,no,121.864,18.0456,5324.03,1989,News,45,8846,Tropical Cyclone,1.0
325,0,PHILIPPINES,no,121.435,17.3295,46659.18,1989,News,26,186000,Tropical Cyclone,1.0
374,0,PHILIPPINES,no,120.74,16.6899,36937.57,1989,News,17,3000,Tropical Cyclone,1.0
375,0,RUSSIA,no,133.21,49.8786,102165.48,1989,News,2,0,Heavy Rain,1.0
376,0,PHILIPPINES,no,125.689,7.39136,11863.89,1989,News,30,0,Tropical Cyclone,1.0
378,0,SOMALIA,no,44.287,1.4561,29030.07,1989,News,0,0,Heavy Rain,1.0
379,0,NORTH KOREA,no,125.926,38.9874,3323.6,1989,News,0,0,Heavy Rain,1.0
380,0,SRI LANKA,no,80.4851,6.65677,15519.2,1989,News,4,0,Heavy Rain,1.0
381,0,TAIWAN,no,121.52,24.9855,1557.46,1989,News,0,0,Heavy Rain,1.0
382,0,TANZANIA,no,37.8116,-11.2926,69915.08,1989,News,1,0,Heavy Rain,1.0
377,0,THAILAND,no,99.0254,9.92112,44228.38,1989,News,304,150000,Tropical Cyclone,1.0
278,0,INDONESIA,no,101.364,-2.10794,68878.25,1989,News,35,137000,Tropical Cyclone,1.0
281,0,PHILIPPINES,no,125.355,11.2304,35394.81,1989,News,72,551051,Heavy Rain,1.0
286,0,NAMIBIA,no,17.5757,-27.3149,124184.43,1989,News,6,0,Heavy Rain,1.0
289,0,PERU,no,-76.7805,-11.5274,2956.89,1989,News,60,1000,Heavy Rain,1.0
290,0,INDONESIA,no,109.606,-7.27055,18961.61,1989,News,3,15000,Heavy Rain,1.0
291,0,MALAWI,no,34.9823,-16.2951,9168.51,1989,News,6,37000,Heavy Rain,2.0
296,0,AUSTRALIA,no,147.041,-20.1862,51942.3,1989,News,2,1000,Tropical Cyclone,1.0
297,0,BRAZIL,no,-35.61,-6.46177,403770.26,1989,News,34,4080,Heavy Rain,1.0
299,0,DJIBOUTI,no,42.5836,11.6058,17356.28,1989,News,9,150000,Heavy Rain,1.0
300,0,GEORGIA,no,42.0695,41.6531,3020.22,1989,News,52,20000,Heavy Rain,1.0
303,0,VIETNAM,no,108.072,15.7436,18573.04,1989,News,140,150000,Tropical Cyclone,2.0
306,0,PHILIPPINES,no,126.068,8.89905,3945.58,1989,News,11,4000,Heavy Rain,1.0
305,0,CHINA,no,113.706,22.8759,90099.34,1989,News,84,1000000,Tropical Cyclone,1.0
307,0,SRI LANKA,no,80.3513,7.12449,2734.99,1989,News,315,300000,Heavy Rain,1.0
309,0,CHINA,no,96.0144,34.5846,122520.03,1989,News,3,0,Heavy Rain,1.0
314,0,CHINA,no,107.033,24.8295,8667.86,1989,News,28,0,Heavy Rain,1.0
317,0,CHINA,no,119.4,29.0801,4578.7,1989,News,38,30000,Heavy Rain,1.0
318,0,BRAZIL,no,-53.4946,-22.0228,179799.43,1989,News,36,45000,Heavy Rain,1.0
323,0,SRI LANKA,no,80.4294,6.91447,4308.44,1989,News,14,20000,Heavy Rain,1.0
337,0,TAIWAN,no,120.513,23.8905,15551.63,1989,News,16,152,Heavy Rain,1.0
346,0,USSR,no,134.254,45.7026,22856.05,1989,News,17,0,Heavy Rain,2.0
348,0,PAKISTAN,no,71.1137,28.8877,331514.36,1989,News,53,0,Heavy Rain,1.0
360,0,INDIA,no,80.8611,26.4375,204979.38,1989,News,7,0,Heavy Rain,1.0
364,0,NEPAL,no,81.2516,29.6046,6396.38,1989,News,16,0,Heavy Rain,1.0
274,0,VENEZUELA,no,-66.6846,10.5704,520.961,1989,News,8,553,Heavy Rain,1.0
365,0,TAIWAN,no,120.657,23.1441,17494.32,1989,News,11,100,Tropical Cyclone,1.0
369,0,ANTIGUA,no,-62.9478,17.5697,6052.93,1989,News,14,50000,Tropical Cyclone,1.0
373,0,CHINA,no,109.987,19.1458,18207.4,1989,News,31,0,Tropical Cyclone,1.0
383,0,BRAZIL,no,-41.3696,-7.81604,2339268.4,1989,News,35,200000,Heavy Rain,1.0
366,0,BRAZIL,no,-51.3989,-24.589,193153.57,1989,News,12,10000,Heavy Rain,1.0
384,0,USA,no,-152.61,61.2749,15158.67,1989,News,0,0,Heavy Rain,1.0
385,0,SRI LANKA,no,80.8228,7.60118,55379.93,1990,News,33,150612,Heavy Rain,1.0
386,0,USA,no,-123.094,45.0135,86746.69,1990,News,4,3000,Heavy Rain,2.0
387,0,PARAGUAY,no,-56.6593,-26.6947,36790.78,1990,News,0,120000,Heavy Rain,1.0
388,0,GUAM,no,144.778,13.4473,577.82,1990,News,0,0,Tropical Cyclone,1.0
389,0,TUNISIA,no,9.45159,33.214,127702.94,1990,News,25,152000,Heavy Rain,1.0
390,0,USA,no,-91.1159,30.6182,7561.74,1990,News,0,150,Heavy Rain,1.0
391,0,INDONESIA,no,110.479,-7.13095,23641.75,1990,News,189,45000,Heavy Rain,1.0
392,0,UK,no,-3.22846,52.8007,46967.96,1990,News,47,0,Heavy Rain,2.0
393,0,IRAN,no,60.8533,25.9245,28582.51,1990,News,11,15000,Heavy Rain,1.0
394,0,WEST GERMANY,no,8.96919,48.6199,35634.96,1990,News,3,50,Heavy Rain,1.0
395,0,FRANCE,no,6.48067,45.6107,9561.69,1990,News,14,0,Other,1.0
396,0,TURKEY,no,39.314,38.9185,175659.27,1990,News,18,0,Heavy Rain,1.0
397,0,PERU,no,-72.9381,-13.4786,132815.37,1990,News,21,100,Heavy Rain,1.0
398,0,UK,no,-1.24529,52.257,118150.21,1990,News,17,2000,Heavy Rain,2.0
399,0,BANGLADESH,no,92.1361,21.3073,3190.59,1990,News,0,1200,Heavy Rain,1.0
400,0,USA,no,-84.8524,31.07,162225.07,1990,News,15,6000,Heavy Rain,1.0
401,0,INDIA,no,76.2592,33.8036,90818.98,1990,News,17,0,Heavy Rain,1.0
402,0,BANGLADESH,no,90.9914,23.5125,41632.68,1990,News,50,10000,Heavy Rain,1.0
403,0,TANZANIA,no,35.6693,-6.50308,777754.38,1990,News,100,4100000,Heavy Rain,2.0
404,0,INDONESIA,no,106.815,-6.55667,2800.81,1990,News,22,160,Heavy Rain,1.0
405,0,AUSTRALIA,no,142.914,-27.6671,971228.6,1990,News,4,2000,Heavy Rain,2.0
406,0,BRAZIL,no,-42.9149,-22.0775,43455.7,1990,News,7,800,Heavy Rain,1.0
407,0,BANGLADESH,no,90.3022,25.0516,65938.84,1990,News,54,40000,Heavy Rain,1.0
408,0,USA,no,-95.1282,32.6703,277912.44,1990,News,13,4668,Heavy Rain,2.0
409,0,GUYANA,no,-58.5812,7.05753,32173.92,1990,News,0,0,Heavy Rain,1.0
410,0,USSR,no,58.0278,53.6812,71505.23,1990,News,14,20000,Heavy Rain,2.0
411,0,INDIA,no,80.6926,16.2843,267344.4,1990,News,430,470000,Tropical Cyclone,1.0
412,0,PAKISTAN,no,72.2929,34.4927,21727.03,1990,News,4,1200,Heavy Rain,1.0
413,0,TAJIKISTAN,no,73.0436,38.3136,128180.41,1990,News,0,280,Heavy Rain,1.0
414,0,NICARAGUA,no,-85.3119,13.1257,111058.71,1990,News,5,6000,Heavy Rain,1.0
415,0,USSR,no,92.9822,55.8252,70244.72,1990,News,0,208,Heavy Rain,2.0
416,0,USA,no,-90.7024,32.7316,4890.14,1990,News,0,200,Heavy Rain,2.0
417,0,CHINA,no,111.788,27.4176,206490.33,1990,News,363,350000,Heavy Rain,1.0
418,0,VIETNAM,no,108.266,12.5476,17085.63,1990,News,20,0,Heavy Rain,1.0
419,0,INDIA,no,92.7754,26.7553,53045.31,1990,News,21,0,Heavy Rain,2.0
420,0,USA,no,-80.9321,40.2508,5167.77,1990,News,26,440,Heavy Rain,1.0
421,0,PHILIPPINES,no,123.116,8.33626,3614.79,1990,News,36,236,Heavy Rain,1.0
422,0,TURKEY,no,39.4136,40.4652,20697.04,1990,News,48,0,Heavy Rain,1.0
423,0,CHINA,no,101.857,24.7683,340844.67,1990,News,108,4000,Heavy Rain,1.0
424,0,USA,no,-89.3548,40.4346,31630.43,1990,News,1,0,Heavy Rain,1.0
425,0,PHILIPPINES,no,121.214,16.5752,71151.2,1990,News,63,86000,Tropical Cyclone,1.0
426,0,CHINA,no,117.867,25.6948,377866.61,1990,News,86,0,Tropical Cyclone,1.0
427,0,VIETNAM,no,104.096,21.3341,13949.57,1990,News,13,4000,Heavy Rain,1.0
428,0,BANGLADESH,no,92.1228,22.4252,49249.02,1990,News,23,800000,Heavy Rain,1.0
429,0,JAPAN,no,130.773,32.4559,37533.03,1990,News,24,832,Heavy Rain,1.0
430,0,NIGERIA,no,3.51739,6.53686,3421.54,1990,News,5,3000,Heavy Rain,1.0
431,0,INDIA,no,78.8703,26.7055,1100663.3,1990,News,425,63517,Heavy Rain,1.0
432,0,MYANMAR,no,95.287,24.0102,33893.26,1990,News,0,300,Heavy Rain,1.0
433,0,CHINA,no,106.436,32.2032,438797.07,1990,News,72,71000,Heavy Rain,1.0
434,0,USSR,no,114.935,53.7961,431627.87,1990,News,5,3000,Heavy Rain,2.0
435,0,PAKISTAN,no,72.2699,31.0394,190865.32,1990,News,0,6000,Heavy Rain,1.0
436,0,BANGLADESH,no,89.3604,23.9413,23608.31,1990,News,64,392077,Heavy Rain,1.0
437,0,NICARAGUA,no,-84.1097,12.8616,60685.89,1990,News,5,106000,Heavy Rain,1.0
438,0,TOBAGO,no,-60.6677,11.2383,395.461,1990,News,0,0,Tropical Cyclone,1.0
439,0,USA,no,-91.8472,42.3526,31886.96,1990,News,0,0,Heavy Rain,1.0
440,0,BRAZIL,no,-35.0511,-8.03448,1995.61,1990,News,27,0,Heavy Rain,1.0
441,0,CHINA,no,115.015,24.2973,292874.78,1990,News,108,100800,Tropical Cyclone,1.0
442,0,USSR,no,44.4538,56.0627,40657.7,1990,News,0,0,Heavy Rain,1.0
443,0,NIGERIA,no,8.3879,5.84049,5516.12,1990,News,100,0,Heavy Rain,1.0
444,0,USA,no,-71.7534,44.0063,20288.6,1990,News,0,400,Heavy Rain,1.0
445,0,MEXICO,no,-98.5972,21.6683,256019.22,1990,News,35,3500,Tropical Cyclone,1.0
446,0,JAPAN,no,139.907,36.8383,9575.42,1990,News,0,0,Tropical Cyclone,1.0
447,0,INDIA,no,80.6956,27.5435,284926.61,1990,News,17,0,Heavy Rain,1.0
448,0,USA,no,-90.7101,41.5583,502367.64,1990,News,0,4000,Heavy Rain,1.0
449,0,CHINA,no,118.563,29.3795,457815.0,1990,News,559,4041000,Tropical Cyclone,1.0
450,0,INDIA,no,71.3244,22.4257,186161.6,1990,News,50,0,Heavy Rain,1.0
451,0,JAPAN,no,133.167,34.2143,57750.36,1990,News,2,0,Tropical Cyclone,1.0
452,0,PHILIPPINES,no,121.229,16.321,69902.34,1990,News,66,1500,Tropical Cyclone,1.0
453,0,BANGLADESH,no,90.4685,22.6284,14537.61,1990,News,0,50000,Heavy Rain,1.0
454,0,NEPAL,no,83.637,27.5665,27685.6,1990,News,42,2000,Heavy Rain,1.0
455,0,ETHIOPIA,no,35.1973,7.00329,167068.59,1990,News,0,50300,Heavy Rain,1.0
456,0,USA,no,-81.3044,39.4546,45800.49,1990,News,5,300,Heavy Rain,1.0
457,0,PHILIPPINES,no,121.229,16.5199,96171.73,1990,News,7,15000,Tropical Cyclone,1.0
458,0,SOUTH KOREA,no,127.143,37.5841,10436.15,1990,News,114,160000,Heavy Rain,2.0
459,0,NIGERIA,no,8.88898,7.50054,36124.07,1990,News,0,300000,Heavy Rain,1.0
460,0,HONDURAS,no,-87.0534,13.2878,2786.73,1990,News,33,0,Heavy Rain,1.0
461,0,JAPAN,no,138.568,37.1748,169564.31,1990,News,38,60000,Tropical Cyclone,2.0
462,0,MEXICO,no,-106.048,28.6222,41286.99,1990,News,45,5000,Heavy Rain,2.0
463,0,VIETNAM,no,107.662,16.0991,20589.65,1990,News,29,560000,Tropical Cyclone,1.0
464,0,BANGLADESH,no,89.9062,24.1354,33263.26,1990,News,14,300000,Heavy Rain,1.0
465,0,USA,no,-81.5019,29.5249,76698.69,1990,News,6,1500,Tropical Cyclone,1.0
466,0,SCOTLAND,no,-3.64553,55.6343,26545.49,1990,News,1,300,Heavy Rain,1.0
467,0,VIETNAM,no,107.467,16.3133,82532.6,1990,News,16,440800,Tropical Cyclone,1.0
468,0,THAILAND,no,103.076,16.2827,162369.52,1990,News,11,0,Tropical Cyclone,1.0
469,0,BANGLADESH,no,89.9598,24.4682,41676.27,1990,News,9,700000,Heavy Rain,1.0
470,0,BRAZIL,no,-49.2012,-26.9091,6236.17,1990,News,17,2000,Heavy Rain,1.0
471,0,BANGLADESH,no,90.5909,24.2158,5868.16,1990,News,0,30000,Heavy Rain,1.0
472,0,INDIA,no,92.817,26.0747,93839.75,1990,News,10,6000,Heavy Rain,1.0
473,0,FRANCE,no,6.20383,43.5014,9563.94,1990,News,1,0,Heavy Rain,1.0
474,0,INDIA,no,77.0504,11.3982,13576.31,1990,News,44,0,Heavy Rain,1.0
475,0,BANGLADESH,no,90.7018,22.5748,1043.35,1990,News,0,4500,Heavy Rain,1.0
476,0,INDONESIA,no,120.486,0.617967,7031.29,1990,News,0,300,Heavy Rain,1.0
477,0,UK,no,-1.96504,51.9507,147968.82,1990,News,7,100,Heavy Rain,1.0
478,0,GUYANA,no,-57.425,6.08126,1757.83,1990,News,0,0,Heavy Rain,1.0
479,0,JAPAN,no,140.54,39.3702,118232.02,1990,News,11,0,Heavy Rain,1.0
480,0,HONDURAS,no,-84.4927,15.3233,41826.15,1990,News,9,20000,Heavy Rain,1.0
481,0,USA,no,-121.84,48.038,23287.94,1990,News,0,500,Heavy Rain,1.0
482,0,PHILIPPINES,no,125.356,11.2498,55710.21,1990,News,176,984356,Tropical Cyclone,1.0
483,0,USA,no,-86.6825,40.9323,21311.21,1990,News,2,1000,Heavy Rain,1.0
484,0,SRI LANKA,no,81.4966,7.03456,9706.02,1990,News,0,40000,Heavy Rain,1.0
485,0,ENGLAND,no,-2.14882,53.7195,47107.46,1990,News,3,0,Heavy Rain,1.0
486,0,PERU,no,-73.8493,-13.4786,111346.2,1990,News,20,2000,Heavy Rain,1.0
487,0,USA,no,-83.122,39.9139,177858.71,1990,News,0,3500,Heavy Rain,1.0
488,0,AUSTRALIA,no,149.127,-23.6721,96489.97,1990,News,6,800,Tropical Cyclone,2.0
489,0,INDONESIA,no,103.373,-1.5796,25301.19,1990,News,5,0,Heavy Rain,1.0
490,0,BRITAIN,yes,-7.838,53.5893,123231.59,1991,News,13,0,Heavy Rain,1.0
491,0,IRAN,no,58.5715,31.7208,448337.92,1991,News,6,50000,Heavy Rain,2.0
492,0,ECUADOR,no,-79.6533,-1.31926,114114.99,1991,News,14,300,Heavy Rain,1.0
493,0,AFGHANISTAN,no,64.3678,31.6519,225169.42,1991,News,380,0,Heavy Rain,1.0
494,0,UNITED KINGDOM,no,-1.58219,54.9063,15086.27,1991,News,0,0,Heavy Rain,2.0
495,0,IRAN,no,55.4168,29.3318,624246.49,1991,News,0,100000,Heavy Rain,1.0
496,0,MALAWI,no,35.4855,-15.9365,3061.89,1991,News,500,150000,Heavy Rain,2.0
497,0,SOUTH AFRICA,no,25.4471,-27.7437,210524.08,1991,News,0,0,Heavy Rain,1.0
498,0,BRAZIL,no,-45.0895,-23.0116,89512.55,1991,News,20,17000,Heavy Rain,2.0
499,0,USA,no,-157.952,21.537,875.511,1991,News,0,200,Heavy Rain,1.0
500,0,JORDAN,no,35.9526,31.9084,3678.32,1991,News,5,0,Heavy Rain,1.0
501,0,ISRAEL,no,34.9916,30.5876,12331.21,1991,News,8,0,Heavy Rain,1.0
502,0,IRAN,no,54.0921,31.9506,31920.06,1991,News,0,0,Heavy Rain,1.0
503,0,INDONESIA,no,100.463,-0.928753,35452.31,1991,News,1,100000,Heavy Rain,1.0
504,0,USA,no,-97.6654,27.4406,32172.36,1991,News,0,0,Heavy Rain,1.0
505,0,BANGLADESH,no,91.5924,24.9405,1787.55,1991,News,0,0,Heavy Rain,1.0
506,0,USA,no,-91.338,32.0501,119197.31,1991,News,0,10000,Heavy Rain,1.0
507,0,BANGLADESH,no,92.1857,22.2146,21359.24,1991,News,138000,10000000,Tropical Cyclone,1.0
508,0,USSR,no,44.0767,41.9047,97554.86,1991,News,0,0,Heavy Rain,1.0
509,0,USA,no,-147.426,64.8145,22130.06,1991,News,2,800,Infrastructure Failure,1.0
510,0,INDIA,no,92.4232,24.4696,26042.82,1991,News,13,25000,Tropical Cyclone,1.0
511,0,BANGLADESH,no,91.5273,24.6228,17480.05,1991,News,100,1000000,Heavy Rain,1.0
512,0,TURKEY,no,39.2757,38.4514,40174.86,1991,News,42,500,Heavy Rain,1.0
513,0,CHINA,no,110.256,28.7346,1682864.93,1991,News,400,600000,Heavy Rain,2.0
514,0,JAMAICA,no,-77.2969,18.1334,7557.24,1991,News,15,320000,Heavy Rain,1.0
515,0,SOUTH KOREA,no,127.408,36.5907,15994.5,1991,News,0,0,Heavy Rain,1.0
516,0,AFGHANISTAN,no,66.1672,36.1849,24273.77,1991,News,0,1000,Heavy Rain,1.0
517,0,ALGERIA,no,7.88945,35.1589,32284.54,1991,News,17,1000,Heavy Rain,1.0
518,0,SRI LANKA,no,80.685,7.30256,42642.33,1991,News,31,191700,Heavy Rain,1.0
519,0,COLOMBIA,no,-76.1732,6.78188,16501.33,1991,News,57,239,Heavy Rain,1.0
520,0,INDONESIA,no,114.253,-1.6868,88238.01,1991,News,73,0,Heavy Rain,1.0
521,0,INDIA,no,73.7324,15.733,491361.5,1991,News,72,300000,Heavy Rain,2.0
522,0,USA,no,-92.341,31.1619,78319.43,1991,News,2,0,Heavy Rain,1.0
523,0,PAKISTAN,no,72.1321,34.0792,79582.0,1991,News,39,2400,Heavy Rain,1.0
524,0,CHINA,no,116.436,40.2125,19050.23,1991,News,22,4000,Heavy Rain,2.0
525,0,BANGLADESH,no,91.3972,22.9459,30042.91,1991,News,0,160000,Heavy Rain,1.0
526,0,CHILE,no,-69.9059,-23.4864,15852.58,1991,News,120,30000,Heavy Rain,1.0
527,0,SOUTH AFRICA,no,18.8161,-33.9306,5701.98,1991,News,0,0,Heavy Rain,1.0
528,0,CHINA,no,106.342,29.1481,589049.52,1991,News,750,615000,Heavy Rain,1.0
529,0,CHINA,no,120.241,30.1818,32703.63,1991,News,0,0,Heavy Rain,1.0
530,0,CHINA,no,111.681,28.1527,134660.58,1991,News,101,160000,Heavy Rain,1.0
531,0,BANGLADESH,no,89.3374,24.0753,4038.82,1991,News,0,40000,Heavy Rain,1.0
532,0,USSR,no,28.1424,47.7853,14412.82,1991,News,15,0,Heavy Rain,1.0
533,0,TURKEY,no,32.193,41.3917,8038.12,1991,News,15,0,Heavy Rain,1.0
534,0,USSR,no,42.0591,41.7362,3472.56,1991,News,2,0,Heavy Rain,1.0
535,0,PHILIPPINES,no,120.704,15.2544,5762.82,1991,News,2,0,Tropical Cyclone,1.0
536,0,MYANMAR,no,95.019,23.9413,128983.14,1991,News,0,17570,Heavy Rain,1.0
537,0,BANGLADESH,no,89.6246,23.8915,20388.52,1991,News,4,70000,Heavy Rain,1.0
538,0,USSR,no,107.829,51.744,61650.79,1991,News,2,2000,Heavy Rain,1.0
539,0,INDIA,no,92.9592,26.6059,55550.83,1991,News,25,400000,Heavy Rain,1.0
540,0,GHANA,no,-0.188618,6.10806,36967.57,1991,News,5,0,Heavy Rain,1.0
541,0,BANGLADESH,no,90.0572,24.1787,55046.84,1991,News,17,300000,Heavy Rain,1.0
542,0,BENIN,no,2.15443,7.48633,17907.33,1991,News,2,200000,Heavy Rain,1.0
543,0,LAOS,no,102.592,21.0469,63858.75,1991,News,16,800,Heavy Rain,1.0
544,0,USSR,no,114.912,53.8037,366865.54,1991,News,0,0,Heavy Rain,1.0
545,0,CHINA,no,120.096,36.338,94812.45,1991,News,8,0,Heavy Rain,1.0
546,0,SOUTH KOREA,no,127.561,37.1727,21908.0,1991,News,54,3600,Heavy Rain,1.0
547,0,PHILIPPINES,no,120.582,15.0859,12142.14,1991,News,16,20000,Tropical Cyclone,1.0
548,0,CHINA,no,126.941,44.8909,508812.74,1991,News,66,160000,Tropical Cyclone,1.0
549,0,THAILAND,no,99.9424,6.77997,2395.44,1991,News,1,0,Heavy Rain,2.0
550,0,ETHIOPIA,no,41.1624,14.1556,54883.35,1991,News,2,0,Heavy Rain,1.0
551,0,VIETNAM,no,103.614,21.7208,30956.14,1991,News,38,4000,Heavy Rain,1.0
552,0,ROMANIA,no,26.7373,46.966,40939.94,1991,News,71,10000,Heavy Rain,1.0
553,0,INDIA,no,79.1574,20.9474,47249.13,1991,News,500,6000,Heavy Rain,1.0
554,0,CZECHOSLOVAKIA,no,15.8567,49.7838,60516.65,1991,News,0,0,Heavy Rain,1.0
555,0,USSR,no,39.471,43.9644,8785.54,1991,News,46,0,Heavy Rain,1.0
556,0,BANGLADESH,no,91.9906,21.9581,13828.87,1991,News,6,50000,Heavy Rain,1.0
557,0,AUSTRIA,no,13.3528,48.3136,61648.74,1991,News,10,0,Heavy Rain,2.0
558,0,POLAND,no,19.4632,48.5357,65817.59,1991,News,0,0,Heavy Rain,2.0
559,0,NIGERIA,no,8.52892,11.69,22908.02,1991,News,4,10000,Heavy Rain,1.0
560,0,MYANMAR,no,95.5588,16.9811,55416.91,1991,News,1,210250,Heavy Rain,2.0
561,0,USSR,no,133.701,54.5541,773084.42,1991,News,0,0,Heavy Rain,1.0
562,0,CHINA,no,121.424,31.093,4350.28,1991,News,16,20000,Heavy Rain,1.0
563,0,BANGLADESH,no,90.2027,24.6649,7441.14,1991,News,800,0,Heavy Rain,1.0
564,0,CHINA,no,103.821,30.0516,554217.86,1991,News,456,0,Heavy Rain,1.0
565,0,USA,no,-75.4917,40.0211,2578.11,1991,News,0,200,Heavy Rain,1.0
566,0,IRAN,no,54.214,37.2339,32782.99,1991,News,0,120,Heavy Rain,1.0
